"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"2","0.000000","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"3","0.000000","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"4","0.000000","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"5","0.000000","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"6","0.000000","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"7","0.000000","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"8","0.000000","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"9","0.000066","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=5793 Win=183 Len=0 TSval=83366099 TSecr=3140219203"
"10","0.000105","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=5793 Win=500 Len=0 TSval=83366099 TSecr=3140219210"
"11","0.000171","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"12","0.012731","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"13","0.012731","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"14","0.012731","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"15","0.012731","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"16","0.012731","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"17","0.012731","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"18","0.012731","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"19","0.012731","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"20","0.012815","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=13033 Win=500 Len=0 TSval=83366112 TSecr=3140219210"
"21","0.012863","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=11585 Win=185 Len=0 TSval=83366112 TSecr=3140219224"
"22","0.013094","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"23","0.013127","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=13033 Win=185 Len=0 TSval=83366112 TSecr=3140219224"
"24","0.019307","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"25","0.019307","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"26","0.019307","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"27","0.019307","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"28","0.019307","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"29","0.019307","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"30","0.019307","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"31","0.019307","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"32","0.019360","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=20273 Win=187 Len=0 TSval=83366119 TSecr=3140219237"
"33","0.019393","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=17377 Win=500 Len=0 TSval=83366119 TSecr=3140219236"
"34","0.020284","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"35","0.020794","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"36","0.020811","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=20273 Win=500 Len=0 TSval=83366120 TSecr=3140219236"
"37","0.024771","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"38","0.024771","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"39","0.024771","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"40","0.024819","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=24617 Win=501 Len=0 TSval=83366124 TSecr=3140219243"
"41","0.024995","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"42","0.024995","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"43","0.024995","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"44","0.024995","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"45","0.025022","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=26065 Win=188 Len=0 TSval=83366124 TSecr=3140219243"
"46","0.025310","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"47","0.025327","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=27513 Win=188 Len=0 TSval=83366125 TSecr=3140219243"
"48","0.040017","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"49","0.040017","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"50","0.040017","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"51","0.040017","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"52","0.040017","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"53","0.040017","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"54","0.040017","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"55","0.040017","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"56","0.040017","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"57","0.040083","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=30409 Win=501 Len=0 TSval=83366139 TSecr=3140219253"
"58","0.040128","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=34753 Win=190 Len=0 TSval=83366139 TSecr=3140219254"
"59","0.041961","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"60","0.041987","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=31857 Win=501 Len=0 TSval=83366141 TSecr=3140219253"
"61","0.050588","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"62","0.050588","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"63","0.050588","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"64","0.050631","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=39097 Win=191 Len=0 TSval=83366150 TSecr=3140219266"
"65","0.052295","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"66","0.052295","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"67","0.052295","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"68","0.052295","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"69","0.052295","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"70","0.052295","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"71","0.052295","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"72","0.052343","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=41993 Win=192 Len=0 TSval=83366152 TSecr=3140219266"
"73","0.052365","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=39097 Win=501 Len=0 TSval=83366152 TSecr=3140219266"
"74","0.068488","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"75","0.068488","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"76","0.068488","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"77","0.068488","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"78","0.068488","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"79","0.068488","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"80","0.068488","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"81","0.068488","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"82","0.068488","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"83","0.068567","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=46337 Win=502 Len=0 TSval=83366168 TSecr=3140219279"
"84","0.068619","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=47785 Win=193 Len=0 TSval=83366168 TSecr=3140219279"
"85","0.073941","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"86","0.078346","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"87","0.078346","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"88","0.078346","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"89","0.078346","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"90","0.078346","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"91","0.078346","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"92","0.078346","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"93","0.078346","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"94","0.078389","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=53577 Win=502 Len=0 TSval=83366178 TSecr=3140219296"
"95","0.078417","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=53577 Win=195 Len=0 TSval=83366178 TSecr=3140219279"
"96","0.080784","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"97","0.087333","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"98","0.087333","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"99","0.087333","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"100","0.087333","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"101","0.087333","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"102","0.087333","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"103","0.087333","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"104","0.087333","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"105","0.087374","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=60817 Win=197 Len=0 TSval=83366187 TSecr=3140219296"
"106","0.087397","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=59369 Win=502 Len=0 TSval=83366187 TSecr=3140219305"
"107","0.087565","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"108","0.087574","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=60817 Win=502 Len=0 TSval=83366187 TSecr=3140219305"
"109","0.101876","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"110","0.101876","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"111","0.101876","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"112","0.101876","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"113","0.101876","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"114","0.101876","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"115","0.101876","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"116","0.101876","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"117","0.101968","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=66609 Win=502 Len=0 TSval=83366201 TSecr=3140219314"
"118","0.102012","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=66609 Win=198 Len=0 TSval=83366201 TSecr=3140219314"
"119","0.104533","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"120","0.104573","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=68057 Win=198 Len=0 TSval=83366204 TSecr=3140219314"
"121","0.114738","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"122","0.114738","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"123","0.114738","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"124","0.114738","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"125","0.114738","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"126","0.114738","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"127","0.114738","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"128","0.114738","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"129","0.114738","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"130","0.114793","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=73849 Win=503 Len=0 TSval=83366214 TSecr=3140219326"
"131","0.114827","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=73849 Win=200 Len=0 TSval=83366214 TSecr=3140219326"
"132","0.128703","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"133","0.128703","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"134","0.128703","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"135","0.128703","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"136","0.128703","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"137","0.128703","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"138","0.128703","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"139","0.128703","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"140","0.128703","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"141","0.128703","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"142","0.128752","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=81089 Win=503 Len=0 TSval=83366228 TSecr=3140219340"
"143","0.128777","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=81089 Win=201 Len=0 TSval=83366228 TSecr=3140219340"
"144","0.136063","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"145","0.136063","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"146","0.136063","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"147","0.136063","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"148","0.136063","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"149","0.136063","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"150","0.136137","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=85433 Win=503 Len=0 TSval=83366235 TSecr=3140219353"
"151","0.136195","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=85433 Win=203 Len=0 TSval=83366235 TSecr=3140219353"
"152","0.136739","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"153","0.136739","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"154","0.136739","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"155","0.136794","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=88329 Win=203 Len=0 TSval=83366236 TSecr=3140219353"
"156","0.136832","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=86881 Win=503 Len=0 TSval=83366236 TSecr=3140219353"
"157","0.136988","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"158","0.146030","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"159","0.146030","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"160","0.146030","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"161","0.146030","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"162","0.146030","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"163","0.146030","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"164","0.146030","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"165","0.146030","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"166","0.146102","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=94121 Win=503 Len=0 TSval=83366245 TSecr=3140219353"
"167","0.146136","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=94121 Win=205 Len=0 TSval=83366245 TSecr=3140219360"
"168","0.146512","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"169","0.155369","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"170","0.155369","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"171","0.155369","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"172","0.155369","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"173","0.155369","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"174","0.155369","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"175","0.155369","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"176","0.155369","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"177","0.155421","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=101361 Win=504 Len=0 TSval=83366255 TSecr=3140219373"
"178","0.155457","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=99913 Win=206 Len=0 TSval=83366255 TSecr=3140219360"
"179","0.159015","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"180","0.168821","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"181","0.168821","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"182","0.168821","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"183","0.168821","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"184","0.168821","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"185","0.168821","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"186","0.168821","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"187","0.168821","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"188","0.168873","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=107153 Win=504 Len=0 TSval=83366268 TSecr=3140219386"
"189","0.168902","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=107153 Win=208 Len=0 TSval=83366268 TSecr=3140219373"
"190","0.169102","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"191","0.179101","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"192","0.179101","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"193","0.179101","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"194","0.179101","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"195","0.179101","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"196","0.179101","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"197","0.179101","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"198","0.179101","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"199","0.179165","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=114393 Win=504 Len=0 TSval=83366278 TSecr=3140219386"
"200","0.179198","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=112945 Win=209 Len=0 TSval=83366278 TSecr=3140219394"
"201","0.179297","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"202","0.179317","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=114393 Win=210 Len=0 TSval=83366279 TSecr=3140219394"
"203","0.202769","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"204","0.202769","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"205","0.202769","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"206","0.202769","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"207","0.202769","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"208","0.202769","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"209","0.202769","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"210","0.202769","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"211","0.202769","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"212","0.202831","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=121633 Win=505 Len=0 TSval=83366302 TSecr=3140219403"
"213","0.202856","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=120185 Win=211 Len=0 TSval=83366302 TSecr=3140219403"
"214","0.203900","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"215","0.211079","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"216","0.211079","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"217","0.211105","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=124529 Win=505 Len=0 TSval=83366310 TSecr=3140219429"
"218","0.212020","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"219","0.212020","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"220","0.212020","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"221","0.212020","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"222","0.212020","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"223","0.212020","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"224","0.212046","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=127425 Win=213 Len=0 TSval=83366311 TSecr=3140219403"
"225","0.212060","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=127425 Win=505 Len=0 TSval=83366311 TSecr=3140219429"
"226","0.212836","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"227","0.218603","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"228","0.218603","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"229","0.218603","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"230","0.218603","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"231","0.218631","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=134665 Win=505 Len=0 TSval=83366318 TSecr=3140219429"
"232","0.221159","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"233","0.221159","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"234","0.221159","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"235","0.221159","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"236","0.221159","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"237","0.221182","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=134665 Win=215 Len=0 TSval=83366321 TSecr=3140219436"
"238","0.232093","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"239","0.232093","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"240","0.232093","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"241","0.232093","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"242","0.232093","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"243","0.232093","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"244","0.232093","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"245","0.232093","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"246","0.232093","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"247","0.232093","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"248","0.232149","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=141905 Win=216 Len=0 TSval=83366331 TSecr=3140219445"
"249","0.232173","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=141905 Win=506 Len=0 TSval=83366331 TSecr=3140219445"
"250","0.247531","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"251","0.247531","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"252","0.247531","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"253","0.247531","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"254","0.247531","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"255","0.247531","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"256","0.247531","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"257","0.247531","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"258","0.247531","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"259","0.247531","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"260","0.247607","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=149145 Win=218 Len=0 TSval=83366347 TSecr=3140219459"
"261","0.247653","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=149145 Win=506 Len=0 TSval=83366347 TSecr=3140219459"
"262","0.256835","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"263","0.256835","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"264","0.256868","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=152041 Win=506 Len=0 TSval=83366356 TSecr=3140219475"
"265","0.257264","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"266","0.257284","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=153489 Win=506 Len=0 TSval=83366357 TSecr=3140219475"
"267","0.258601","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"268","0.258601","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"269","0.258601","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"270","0.258601","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"271","0.258601","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"272","0.258601","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"273","0.258643","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=156385 Win=506 Len=0 TSval=83366358 TSecr=3140219475"
"274","0.258664","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=154937 Win=219 Len=0 TSval=83366358 TSecr=3140219476"
"275","0.258860","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"276","0.278597","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"277","0.278597","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"278","0.278597","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"279","0.278597","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"280","0.278597","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"281","0.278597","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"282","0.278597","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"283","0.278635","10.216.143.252","92.223.116.253","TCP","66","57273  >  80 [ACK] Seq=1 Ack=162177 Win=221 Len=0 TSval=83366378 TSecr=3140219476"
"284","0.278661","10.216.143.252","92.223.116.253","TCP","66","57205  >  80 [ACK] Seq=1 Ack=160729 Win=507 Len=0 TSval=83366378 TSecr=3140219484"
"285","0.295264","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"286","0.295264","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"287","0.295264","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"288","0.295264","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"289","0.295264","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"290","0.295264","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"291","0.295264","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"292","0.295264","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
"293","0.295264","92.223.116.253","10.216.143.252","HTTP","1514","Continuation"
